0.0059296875,61.248128906249995
0.9992387695312499,61.28362353515624
2.004,61.3335
2.9970195312500003,61.377417968749995
4.0020703125,61.39795703125001
4.996718749999999,61.38853125000001
5.9866640625,61.36668359375
7.00501953125,61.37841796875
7.9944375,61.44828125
8.98897265625,61.51030078125
9.9946640625,61.56211328125
10.961664062499999,61.79735156250001
11.8423359375,62.274156250000004
12.6934375,62.77262499999999
13.676070312500002,62.80584765625
14.50602734375,62.25324218749999
15.246664062499999,61.58461328124999
16.0756640625,61.03938281250001
17.04298046875,60.764457031250004
18.0106640625,60.52092578125
18.9776640625,60.53651562500001
19.668664062500003,61.2398359375
20.089821166992184,62.15432928466797
20.43328125,63.0980625
20.780821166992187,64.03218872070312
21.095817810058595,64.97881762695313
21.4656640625,65.893234375
22.031129882812504,66.580939453125
22.194870117187502,67.55804150390624
22.32,68.5545
22.44234349822998,69.54557071685791
22.603460327148436,70.54250775146484
22.882674697875977,70.23480094909668
22.988720504760742,69.24456115722656
23.068234197616576,68.23969245910644
23.128615454673763,67.23690690422059
23.185351977348326,66.24014008140564
23.23818830871582,65.24131796264648
23.284766677856446,64.25169638061523
23.33168867301941,63.2547739906311
23.3773623752594,62.251763991355894
23.4211519908905,61.25126646900177
23.46505605530739,60.24815404069424
23.508736486434938,59.24925528907776
23.551926615476606,58.259637984514235
23.596018532514574,57.24935797238349
23.64041947937012,56.24576081848145
23.687541254043577,55.25347185325623
23.734742124557496,54.259517290115355
23.78587543487549,53.248254447937015
23.84538313961029,52.25717289066315
23.90537522125244,51.25802419281006
23.995040267944336,50.254800559997555
24.1423359375,49.276046875
24.393,49.8655
24.512182189941406,50.84501678466796
24.61182862854004,51.85806030273437
24.6953359375,52.845625
24.778176130294803,53.84488838863373
24.858958909988402,54.84062395572663
24.942766677856447,55.827418487548826
25.03204412841797,56.835111511230465
25.13228125,57.823781249999996
25.257176773071293,58.813321113586426
25.4359296875,59.7923671875
25.756182189941406,60.74483087158203
26.302664062499996,61.4173359375
26.993664062500002,60.76165625
27.71,61.446999999999996
28.60302734375,61.621234375
29.5700703125,61.5768515625
30.3990703125,62.109488281249995
31.202761230468752,62.713198242187495
32.085562499999995,63.172125
33.05256249999999,63.456531250000005
34.031006835937504,63.63033447265625
35.0096640625,63.83460546875
35.89001953125,64.29209375
36.603281249999995,64.98615625
37.209238769531254,65.78685058593749
37.7620068359375,66.61593798828125
38.3150068359375,67.453314453125
38.8921298828125,68.26180615234374
39.5706640625,69.00338671875
40.4724375,69.3936875
41.3299296875,68.93251171875
41.932536621093746,68.13270410156251
42.4230703125,67.27104296875001
42.876006835937496,66.38575439453125
43.327999999999996,65.487
43.7982646484375,64.6020712890625
44.3203359375,63.75486328125
44.938562499999996,62.96271874999999
45.6641298828125,62.290072265625
46.493129882812504,61.71261376953125
47.36101953125,61.21683203125001
48.303000000000004,60.8755
49.296019531249996,60.83388671875
50.2854375,60.9939375
51.2680703125,61.14926953125
52.2635625,61.202687499999996
53.25298046875,61.1323046875
54.246,60.957499999999996
55.213,60.738
56.1938701171875,60.521388671874995
57.1733359375,60.351328125
58.1790703125,60.2454296875
59.1735625,60.20384375
60.163664062500004,60.2056328125
61.1813359375,60.228734375
62.171437499999996,60.25453125
63.1815625,60.2743125
